entrez,n_g4,bucket,symbol,baseMean
317757,13,4+,Gimap5,NA
317758,0,0,Gimap9,35.505753335345574
319146,18,4+,Ifnz,NA
319148,0,0,H3c3,NA
319149,0,0,H3c4,NA
319150,0,0,H3c2,NA
319151,0,0,H3c6,NA
319152,0,0,H3c10,NA
319153,0,0,H3c11,NA
319154,0,0,H3c13,NA
319155,10,4+,H4c3,NA
319156,11,4+,H4c4,NA
319157,4,4+,H4c6,NA
319158,12,4+,H4c9,NA
319159,0,0,H4c11,NA
319160,0,0,H4c12,NA
319161,0,0,H4c18,NA
319162,0,0,H2ac25,NA
319163,2,2,H2ac1,NA
319164,20,4+,H2ac6,NA
319165,0,0,H2ac7,NA
319166,0,0,H2ac8,NA
319167,11,4+,H2ac11,NA
319168,6,4+,H2ac12,NA
319169,0,0,H2ac15,NA
319170,0,0,H2ac22,NA
319172,0,0,H2ac4,NA
319173,0,0,H2ac10,NA
319176,7,4+,H2ac20,NA
319177,2,2,H2bc1,NA
319178,0,0,H2bc3,NA
319179,16,4+,H2bc6,NA
319180,0,0,H2bc7,NA
319181,0,0,H2bc8,NA
319182,0,0,H2bc9,NA
319183,11,4+,H2bc11,NA
319184,7,4+,H2bc12,NA
319185,1,1,H2bc13,NA
319186,0,0,H2bc14,NA
319187,0,0,H2bc15,NA
319188,0,0,H2bc22,NA
319189,0,0,H2bc18,NA
319190,7,4+,H2bc21,NA
319191,1,1,H2ac13,NA
319195,0,0,Rpl17,3545.2325491218585
319196,0,0,Ankef1,0.8743459052020868
319197,0,0,Gpr4,92.35813842770624
319200,0,0,Gpr82,NA
319207,5,4+,Pgbd1,5.142904624588861
319210,0,0,Vmn2r-ps11,NA
319211,0,0,Nol4,2.610752180823447
319215,3,3,4932413F04Rik,NA
319216,5,4+,4932441J04Rik,NA
319217,0,0,Vmn2r7,NA
319224,0,0,6330410L21Rik,6.481015211680239
319229,14,4+,Sctr,NA
319236,0,0,Trim12c,37.83928745909178
319239,0,0,Npsr1,NA
319247,0,0,9530080O11Rik,NA
319251,0,0,9630001P10Rik,NA
319259,1,1,Bricd5,NA
319262,23,4+,Fchsd1,22.855369080570423
319263,0,0,Pcmtd1,285.2208476447401
319266,4,4+,A130010J15Rik,95.83953840756284
319272,0,0,Sros1,NA
319277,3,3,Washc4,99.74964034349108
319278,0,0,Shfl,31.36125992083338
319293,0,0,Gpr141b,NA
319314,3,3,A930001C03Rik,8.598841605838823
319317,7,4+,Snhg11,67.83961148326047
319322,1,1,Sf3b2,594.6905132217435
319336,8,4+,C130036L24Rik,4.637876705029323
319352,3,3,Pianp,240.1659697756424
319370,8,4+,Ubald2,1090.309051218416
319371,19,4+,D030028A08Rik,4.880000951973417
319387,0,0,Adgrl3,19.228288825204046
319405,0,0,D430036J16Rik,1.9793770900234224
319415,7,4+,Hs3st5,NA
319430,0,0,C5ar2,NA
319433,0,0,Serpine3,NA
319446,17,4+,Dpep2,5.434320349167411
319448,0,0,Fndc3a,81.65078725240915
319454,14,4+,Rptoros,NA
319455,0,0,Pld5,1.1806538681722545
319466,0,0,9330199G10Rik,NA
319467,0,0,A930002C04Rik,NA
319468,0,0,Ppm1h,10.641706962780942
319469,0,0,A230056J06Rik,NA
319472,0,0,9330158H04Rik,NA
319475,0,0,Zfp672,60.230201029482586
319476,0,0,Lrtm1,NA
319477,45,4+,Insyn1,4.8390644771570805
319478,0,0,Cxxc4,4.628344433533283
319480,0,0,Itga11,2.5494904359656116
319481,7,4+,Wdr59,73.87306930607404
319482,0,0,Fcgbpl1,NA
319486,0,0,A430057M04Rik,2.770403275322808
319487,0,0,A230028O05Rik,NA
319504,9,4+,Nrcam,4.766546451033996
319508,0,0,Syt15,NA
319513,3,3,Pced1a,80.56873232127629
319518,0,0,Pdpr,34.89989523931735
319520,0,0,Dusp4,205.95580683193887
319530,7,4+,Zfp750,17.510583879143187
319533,0,0,8030451O07Rik,NA
319535,0,0,Zfp182,13.17227353371081
319545,0,0,D430020J02Rik,90.66017350049204
319552,2,2,Spx,6.096964153571598
319554,0,0,Idi1,114.0894497763088
319555,0,0,Nwd1,0.8446060287153072
319556,4,4+,A330041J22Rik,1.3697334854692922
319562,0,0,9630028B13Rik,NA
319565,0,0,Syne2,46.02228164681199
319572,13,4+,C730027H18Rik,NA
319574,4,4+,Gm20735,NA
319579,0,0,Defb20,NA
319581,2,2,Xkr5,49.17387540369279
319582,0,0,Trmt9b,10.74336472919834
319583,0,0,Lig4,34.650262209475976
319586,0,0,Celf5,46.36880973534631
319587,2,2,4930539J05Rik,NA
319594,0,0,Hif1an,168.61947855761963
319596,0,0,D830032E09Rik,NA
319601,0,0,Zfp653,42.85819816002093
319604,0,0,Fam168a,489.6844398602913
319613,0,0,Sybu,1.1392039397318905
319615,0,0,Zfp944,20.951894699123248
319616,21,4+,Fzd10os,7.708970558906325
319618,2,2,Dcp1b,47.54733069166328
319622,5,4+,Itpripl2,60.00037686734401
319625,0,0,Galm,48.38454540594956
319626,0,0,9530059O14Rik,4.555781500836546
319634,3,3,Efcab5,NA
319636,15,4+,Fsd1l,201.781463041708
319638,0,0,Nt5dc1,34.49277517258606
319642,0,0,Rab9b,0.6438824068450727
319646,0,0,D630013N20Rik,NA
319651,7,4+,Usp37,321.47057199478337
319653,0,0,Slc25a40,99.49579102199174
319655,22,4+,Podxl2,4.079509479742686
319660,2,2,Agmo,NA
319670,0,0,Eml5,131.97126003706043
319673,0,0,9330159M07Rik,7.105647559908543
319675,0,0,Cep295,199.02386170356465
319682,0,0,D830026I12Rik,NA
319684,0,0,5031425F14Rik,NA
319695,0,0,Ankar,NA
319701,0,0,Fbxo48,1.4851295969114588
319702,0,0,A830011K09Rik,NA
319707,1,1,C430002N11Rik,1.8323624426722624
319710,10,4+,Frmd6,129.49751854693503
319711,0,0,E230029C05Rik,6.80803612540546
319713,0,0,Ablim3,3.863448616647049
319719,0,0,Simc1,43.181849932667035
319720,18,4+,9630028I04Rik,NA
319727,2,2,A330035P11Rik,4.996899890837976
319734,0,0,Cacna2d4,NA
319740,0,0,Zfyve27,47.5108939441618
319742,4,4+,Mpzl3,41.99137396710648
319748,23,4+,Zfp865,57.09776015526575
319750,0,0,A230009B12Rik,NA
319752,0,0,B230209E15Rik,NA
319757,31,4+,Smo,399.4772970913964
319758,0,0,Rfx7,519.6112621082592
319760,13,4+,D130020L05Rik,10.551682528219173
319764,0,0,Sertm2,NA
319765,0,0,Igf2bp2,391.1487090758431
319767,0,0,Atp10b,1.3361015663856264
319772,8,4+,C130050O18Rik,NA
319776,0,0,Tmem72,NA
319781,0,0,9530051G07Rik,0.815818023725253
319783,0,0,A730056A06Rik,NA
319786,0,0,B930059L03Rik,2.1800909988777777
319798,3,3,A730090N16Rik,NA
319800,0,0,Slc22a30,NA
319801,1,1,Tigar,1197.6548875423312
319803,0,0,A430090L17Rik,NA
319804,0,0,Glt1d1,146.17366493428517
319807,0,0,Nwd2,NA
319812,0,0,9430018G01Rik,NA
319817,3,3,Rc3h2,214.4197152744611
319818,0,0,A930011G23Rik,NA
319819,0,0,4932435O22Rik,NA
319822,7,4+,Smyd4,100.34772116616976
319830,2,2,1500004A13Rik,5.197011367702369
319832,34,4+,Tmem229a,5.439607174099648
319845,0,0,Bbs9,37.816252254893094
319848,6,4+,Slc17a4,NA
319849,0,0,Plxna4os1,NA
319854,0,0,A930006I01Rik,NA
319859,10,4+,E030011O05Rik,NA
319865,0,0,E130114P18Rik,NA
319870,0,0,9330136K24Rik,0.9109991638148636
319871,0,0,4732490B19Rik,NA
319875,0,0,Tmprss11b,NA
319876,0,0,Cobll1,18.765465548127978
319880,0,0,Tmcc3,260.92425649653495
319885,18,4+,Zcchc7,155.48731156311305
319887,0,0,E030030I06Rik,2.82581709888138
319888,9,4+,Oacyl,4.33086623056192
319893,0,0,A230057D06Rik,NA
319894,5,4+,E330017L17Rik,NA
319899,1,1,Dock6,485.3213951516788
319901,0,0,Dsel,32.14992390090945
319903,0,0,9630013A20Rik,NA
319909,1,1,Ism1,1.7761229880639131
319922,0,0,Vwc2,1.2384663131137534
319924,7,4+,Apba1,1.4870444969990797
319929,0,0,A630076J17Rik,NA
319930,0,0,Ceacam19,1.7337938378763986
319931,14,4+,A330032B11Rik,0.8268594971060765
319934,8,4+,Sbf2,228.92032119493223
319939,0,0,Tns3,1163.158242545479
319940,0,0,Sorbs2os,NA
319942,4,4+,A530016L24Rik,NA
319944,11,4+,Taf2,407.8975382479172
319945,3,3,Flad1,28.138434223315063
319951,0,0,A230001M10Rik,NA
319953,4,4+,Ttll1,53.18354523921427
319955,0,0,Ercc6,51.70889551372527
319960,31,4+,4930513N10Rik,43.431565064987744
319965,0,0,Cc2d1b,62.75592792649586
319970,0,0,B230323A14Rik,NA
319973,14,4+,A630077J23Rik,NA
319974,0,0,Auts2,111.98021111580266
319981,0,0,C530044C16Rik,NA
319982,0,0,5930430L01Rik,1.6070220967961892
319983,0,0,9330111N05Rik,NA
319984,11,4+,Jph4,51.400546740878205
319991,2,2,Kif6,1.1622985028612165
319996,0,0,Golm2,NA
319997,2,2,A630001G21Rik,6.812455091480495
319998,9,4+,Tmem198,21.857086370578852
320007,0,0,Sidt1,NA
320011,0,0,Uggt1,258.47811499579643
320014,0,0,B930025P03Rik,NA
320019,0,0,Ptgs2os,1.3210296795562648
320020,0,0,6330415G19Rik,NA
320021,5,4+,C430042M11Rik,1.165551358695932
320022,0,0,Terb1,6.490605813201814
320024,0,0,Nceh1,108.01873850961871
320026,0,0,A330076H08Rik,NA
320027,0,0,Fstl4,NA
320038,5,4+,Dlx6os1,NA
320040,0,0,Rnf222,NA
320046,0,0,F730043M19Rik,8.9640981815315115
320051,3,3,Exph5,NA
320054,5,4+,9230116N13Rik,2.7517910223191424
320064,0,0,D130017N08Rik,11.534964981623713
320069,0,0,3830432H09Rik,2.6588611738938583
320072,0,0,A830019L24Rik,NA
320078,0,0,Olfml2b,3.7833879274516486
320080,16,4+,Zbtb39,60.330493621656075
320082,1,1,Fbxw21,NA
320083,0,0,Fbxw16,NA
320088,0,0,C030034L19Rik,NA
320091,0,0,Ano4,2.3964517467591024
320092,0,0,E030003E18Rik,NA
320095,0,0,6430550D23Rik,1.178024946267578
320099,0,0,BC106179,NA
320100,0,0,Relt,88.8556347878908
320106,0,0,Slc38a11,NA
320111,0,0,Prr18,3.294725459262221
320116,0,0,Fndc9,NA
320118,9,4+,Fbxl13,NA
320119,0,0,Rps6kc1,104.15473027809404
320127,0,0,Dgki,3.729724053643982
320129,0,0,Grk3,46.3772791200639
320132,4,4+,A230108P19Rik,NA
320135,1,1,BC049715,9.659710195042855
320139,22,4+,Ptpn7,6.512220716229838
320145,0,0,Sp8,19.842089906886503
320148,0,0,Trem6l,NA
320150,0,0,Zdhhc17,60.181653744255655
320152,6,4+,4930412C18Rik,NA
320155,0,0,C730002L08Rik,NA
320158,0,0,Zmat4,13.4733994105386
320159,0,0,Togaram2,NA
320162,0,0,Cep95,35.108523806275045
320163,3,3,4930525G20Rik,1.0745057918296683
320165,0,0,Tacc1,310.1889562047336
320172,7,4+,E230016M11Rik,5.278567692700923
320174,19,4+,A830082K12Rik,NA
320176,0,0,D930032P07Rik,NA
320178,0,0,4921529L05Rik,NA
320181,0,0,Fndc7,NA
320183,0,0,Msrb3,90.94510561204156
320184,8,4+,Lrrc58,643.7075255833415
320191,1,1,Hook3,207.66775955141875
320202,0,0,Lefty2,174.05380819650048
320203,9,4+,Mir9-2hg,NA
320204,0,0,Etfbkmt,26.245281692821862
320207,0,0,Pik3r5,4.459231813367558
320208,5,4+,Tmem91,15.588056343902275
320209,0,0,Ddx11,108.48563448822806
320210,4,4+,A230077H06Rik,NA
320213,0,0,Senp5,124.67995957088507
320214,1,1,Cfap91,NA
320225,0,0,Catsperg1,4.278386695421745
320226,0,0,Ccdc171,2.926552849039799
320229,0,0,9530052C20Rik,0.624469497382849
320234,0,0,Ccdc66,145.13426781455755
320237,0,0,Smim10l2a,49.46526774299866
320244,0,0,Ttll5,45.8288616106106
320249,0,0,D130009I18Rik,NA
320253,0,0,Marchf3,NA
320256,11,4+,Dlec1,2.548151814057067
320265,0,0,Tafa1,2.5094193238584506
320267,0,0,Fubp3,962.7970529341848
320271,0,0,Scai,125.56165064548613
320272,0,0,9330162B11Rik,NA
320273,0,0,B230208H11Rik,11.952604132776894
320277,3,3,Spef2,1.2705251575068577
320292,0,0,Rasgef1b,28.955528292598935
320295,0,0,C920006O11Rik,NA
320297,0,0,A830009L08Rik,NA
320299,0,0,Iqcb1,108.36318874271367
320301,36,4+,E530011L22Rik,8.929417988996853
320302,0,0,Glt28d2,6.717584796541223
320311,0,0,Rnf152,3.4341301444051235
320312,34,4+,A430035B10Rik,1.1363769558738854
320315,0,0,A330048O09Rik,1.5322354483674154
320332,4,4+,H4c16,NA
320333,0,0,D830030K20Rik,NA
320343,0,0,Lypd6,11.27125842220308
320351,2,2,Lyset,NA
320352,5,4+,Lrrc31,10.68571067189248
320354,31,4+,Grin1os,NA
320355,0,0,Lipi,NA
320360,0,0,Ric3,42.52679336376646
320363,0,0,D030045P18Rik,NA
320365,12,4+,Fry,68.22403002374018
320376,0,0,Bcorl1,85.06648572367838
320377,0,0,9330175E14Rik,1.01979474667306
320394,2,2,Cenpt,206.61900099620948
320398,0,0,Lrig3,120.60282959455932
320400,0,0,Gm16897,NA
320404,0,0,Itpkb,58.39470235250921
320405,26,4+,Cadps2,2.9091116077562695
320407,0,0,Klri2,NA
320415,16,4+,Gchfr,103.66165992287026
320429,8,4+,Trank1,53.84856672464816
320435,3,3,Rinl,86.14794843066467
320438,1,1,Alg6,440.12336123040075
320449,0,0,A730004F24Rik,NA
320452,0,0,P4ha3,32.284088077359556
320453,6,4+,Dlx4os,4.11403043421742
320454,1,1,Tmprss11g,NA
320460,0,0,Vwc2l,NA
320463,0,0,F630111L10Rik,NA
320466,0,0,A230103J11Rik,NA
320469,0,0,9930014A18Rik,3.2720426267884153
320472,12,4+,Ppm1e,2.12962009188087
320473,0,0,Heatr5b,243.9442318585417
320478,0,0,Sox2ot,16.169159829815865
320479,5,4+,C330024D21Rik,54.54005897169787
320482,0,0,Nron,NA
320484,0,0,Rasal3,NA
320485,18,4+,B230312C02Rik,6.583242434724236
320486,2,2,A430078I02Rik,1.0309158732072758
320487,0,0,Heatr5a,158.38685452955275
320492,1,1,A830018L16Rik,10.473023968902954
320495,0,0,Ipcef1,NA
320500,20,4+,Tmem215,2.336495603698864
320502,5,4+,Lmod3,NA
320506,17,4+,Lmbrd2,140.50981073285053
320507,0,0,D930015M05Rik,NA
320508,0,0,Cachd1,76.24068386666704
320522,0,0,Bhlha9,NA
320528,1,1,Vps13c,40.998137771329056
320534,10,4+,Tmem104,23.83491838618202
320538,0,0,Ubn2,439.49754548246966
320541,0,0,Slc35e2,245.41235281268345
320549,0,0,Pramel48,NA
320554,0,0,Tcp11l1,28.48823900555235
320557,0,0,Fam169a,669.8014806712289
320558,0,0,Sycp2,10.29073598208992
320560,1,1,Dennd5b,194.36109395892927
320563,17,4+,Islr2,9.262089412897334
320566,0,0,A830029E22Rik,NA
320571,10,4+,Atp8b5,1.400660094789693
320581,0,0,Idi2,NA
320586,0,0,A630089N07Rik,24.525371254849613
320587,6,4+,Tmem278,NA
320590,0,0,Svopl,0.8745004364670887
320593,11,4+,A230051N06Rik,NA
320595,0,0,Phf8,160.31380558281134
320604,0,0,Ccdc169,3.7107334620538217
320606,0,0,3632454L22Rik,NA
320609,26,4+,Strip2,3.100848972009656
320614,0,0,A330033J07Rik,NA
320615,5,4+,Dop1a,63.37498242694845
320624,0,0,4930474G06Rik,NA
320626,10,4+,9230105E05Rik,NA
320631,2,2,Abca15,NA
320632,1,1,Snrnp200,452.5398830730212
320633,0,0,Zbtb26,25.24028863650958
320634,0,0,Ocrl,96.9974143460332
320635,0,0,Cyb5r2,1.8157312018430931
320638,3,3,A730006G06Rik,NA
320640,0,0,Skint4,NA
320655,3,3,Pgap3,21.17340772011418
320661,6,4+,D5Ertd579e,302.3813002038696
320662,0,0,Dnai7,NA
320664,8,4+,Cass4,12.713500085582202
320678,7,4+,Iffo1,31.8903044122448
320679,3,3,Samd12,32.198606761772524
320683,2,2,Zfp629,9.207678954098684
320684,0,0,9630028H03Rik,NA
320685,0,0,Dctd,354.7423667929389
320692,0,0,9430037G07Rik,5.021849816992203
320696,0,0,Ccdc158,7.667860230232908
320700,9,4+,A930033H14Rik,5.970285198148109
320701,5,4+,Tafa4,9.169123331310717
320705,0,0,Bend6,56.922769839480175
320706,0,0,Mtcl2,NA
320707,0,0,Atp2b3,NA
320709,0,0,Tmem117,7.303778322690999
320712,0,0,Abi3bp,1.1858107294954063
320713,0,0,Mysm1,207.47167063981848
320714,0,0,Trappc11,132.41601478808977
320717,22,4+,Pptc7,365.3504132935633
320718,0,0,Slc26a9,12.20028853126692
320719,8,4+,6030443J06Rik,1.2244724320423557
320720,4,4+,Fastkd1,41.39217970595474
320722,0,0,Akain1,NA
320727,2,2,Ipo8,579.5689883541139
320736,0,0,Vstm4,NA
320739,2,2,6530403H02Rik,NA
320742,0,0,A230072C01Rik,3.11704775542084
320747,3,3,Lingo4,NA
320752,0,0,Dpy19l2,NA
320769,0,0,Prdx6b,NA
320770,0,0,A630072M18Rik,16.721148065993834
320772,0,0,Mdga2,NA
320775,0,0,B230319C09Rik,NA
320782,0,0,Tmem154,1.7249692645561057
320784,0,0,C230072F16Rik,NA
320790,32,4+,Chd7,452.575455938913
320795,6,4+,Pkn1,69.82474799305041
320799,0,0,Zhx3,8.278412442909055
320802,0,0,Ifitm10,2.7211458104445976
320805,0,0,C330018A13Rik,5.1734953791513645
320806,0,0,Gfm2,167.49484723966248
320808,10,4+,Dcaf5,165.02339499925262
320816,0,0,Ankrd16,32.98484873532165
320817,22,4+,Atad2b,208.9547462968289
320825,3,3,Samd5,51.7593884251061
320827,0,0,Cracd,NA
320832,0,0,Sirpb1a,NA
320840,0,0,Negr1,NA
320842,4,4+,C230035I16Rik,2.7225898568384506
320844,0,0,Amigo3,1.7455954299346352
320845,0,0,A230056P14Rik,1.4983559905242982
320846,0,0,Gjd2os,NA
320858,0,0,L3mbtl4,NA
320864,0,0,Krt26,NA
320865,0,0,Cdh18,NA
320869,5,4+,Spata33,3.622194402676374
320871,0,0,B230206H07Rik,NA
320872,0,0,Arhgap15os,NA
320873,7,4+,Cdh10,3.135066282409132
320878,0,0,Mical2,37.45743484034884
320879,0,0,B230217O12Rik,4.959629335562974
320893,0,0,6430562O15Rik,NA
320910,0,0,Itgb8,2.24783798598483
320916,0,0,Wscd2,26.219927456869463
320919,0,0,A230107N01Rik,NA
320923,0,0,Map7d3,24.40744278511094
320924,0,0,Ccbe1,5.380346519611844
320938,13,4+,Tnpo3,276.4000076118266
320940,0,0,Atp11c,106.02099318370166
320950,0,0,9330104G04Rik,1.6311177670392378
320951,2,2,Pisd,248.37579484760855
320952,16,4+,A730013G03Rik,NA
320973,0,0,D330023K18Rik,2.106724144837846
320974,0,0,Lrrn4,33.64508778134381
320975,0,0,D330050G23Rik,1.885144939403674
320977,0,0,A330023F24Rik,1.5123501829108654
320981,0,0,Enpp6,NA
320982,9,4+,Arl4c,600.230454268479
320995,0,0,Rfx6,1.6390212229812722
320997,0,0,Cyp4f39,7.881477039577968
321000,0,0,Lrif1,63.72646586555841
321003,0,0,Xpnpep3,175.420803953824
321006,4,4+,Dcaf1,464.11841421924674
321007,0,0,Serac1,11.452897419991988
321008,0,0,Zswim9,11.366906495482848
321014,0,0,4930473A02Rik,NA
321015,0,0,5330439B14Rik,NA
321017,5,4+,9230116L04Rik,1.5465241209707272
321018,0,0,Serpina4-ps1,NA
321019,0,0,Gpr183,NA
321020,0,0,Fpr-rs6,NA
321022,5,4+,Cdv3,8463.81316642936
326618,14,4+,Tpm4,2486.786950824074
326619,0,0,H4c1,NA
326620,0,0,H4c2,NA
326622,23,4+,Upf2,669.1014473910052
